player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Mikele Colasurdo,123851,QB,GA STATE,2,50.0,2,3,18.5,3.47,0,0,0.0,33.3,1,0,2,0.0,3,0,1,175,62.7,48.5,46.1,,0,0,3,0,0.0,104.2,0.0,0,0,0,1,1,0,0.0,25,8.3
Iraken Armstead,123767,QB,VIRGINIA,2,50.0,2,3,20.5,3.86,0,0,0.0,33.3,1,0,1,0.0,5,0,2,335,71.8,73.7,50.8,80.0,0,0,5,0,0.0,42.4,0.0,0,2,0,1,0,0,0.0,9,3.0
Chris Katrenick,60365,QB,DUKE,1,66.7,3,3,20.3,2.68,0,0,0.0,66.7,2,0,3,0.0,5,0,2,154,65.5,62.2,69.6,54.5,0,0,5,0,33.3,109.7,20.0,1,1,0,0,0,0,0.0,40,13.3
Jawon Pass,40916,QB,LOUISVILLE,2,100.0,2,3,-0.5,3.11,0,0,0.0,66.7,2,0,4,0.0,7,0,0,210,66.2,51.5,52.7,57.0,0,0,8,0,50.0,81.3,28.6,2,1,0,1,0,0,0.0,17,5.7
Trenton Bourguet,97285,QB,ARIZONA ST,1,50.0,2,2,10.5,2.35,0,0,0.0,50.0,1,0,0,0.0,2,0,1,110,66.2,37.6,30.9,60.1,0,0,2,0,,93.8,0.0,0,0,0,0,0,1,50.0,24,12.0
Alex Padilla,86285,QB,IOWA,1,50.0,2,2,8.5,3.37,0,0,0.0,50.0,1,0,2,0.0,3,0,1,192,66.6,69.2,68.3,61.7,0,0,4,0,0.0,68.8,0.0,0,1,0,0,0,0,0.0,12,6.0
Jeff Foreman,97868,WR,ARK STATE,2,50.0,2,2,34.0,3.15,0,0,0.0,50.0,1,0,0,0.0,2,0,1,113,72.0,69.2,53.3,,0,1,2,1,,95.8,0.0,0,0,0,0,1,1,50.0,48,24.0
Coltin Clack,97987,QB,ARK STATE,1,0.0,2,2,20.0,2.55,0,0,0.0,0.0,0,0,2,,2,0,0,113,61.8,47.8,47.8,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Toa Taua,83722,HB,NEVADA,2,50.0,2,2,15.5,1.75,0,0,0.0,50.0,1,0,0,0.0,2,0,1,239,66.2,74.1,51.4,80.4,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Chance Warren,77869,HB,NAVY,3,0.0,2,2,32.0,4.3,0,0,0.0,0.0,0,0,2,,3,0,0,237,61.5,60.8,27.5,66.5,0,0,3,0,50.0,39.6,33.3,1,0,0,0,0,1,33.3,0,0.0
Matt Myers,77698,QB,BUFFALO,1,100.0,2,2,-0.5,2.3,0,0,0.0,100.0,2,0,0,0.0,2,0,0,126,18.6,68.9,66.4,63.4,0,0,3,0,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5
LaBronz Davis,100202,QB,BOWL GREEN,2,0.0,2,2,16.5,3.05,0,0,0.0,0.0,0,0,0,,2,0,0,122,61.8,27.6,26.6,,0,1,2,0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Quadry Jones,77640,QB,UCF,1,50.0,2,2,4.5,2.15,0,0,0.0,50.0,1,0,1,0.0,2,0,0,323,67.6,75.0,58.0,72.0,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Isaiah Bravo,100828,QB,UTEP,1,0.0,2,2,16.5,2.83,0,0,0.0,0.0,0,0,1,,3,0,0,330,62.7,42.4,45.9,57.0,0,0,3,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Roshauud Paul,61714,WR,ARK STATE,2,100.0,2,2,13.0,4.65,0,0,0.0,100.0,2,0,2,0.0,2,0,2,113,81.0,56.7,83.6,,0,0,2,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,39,19.5
Shi Smith,61643,WR,S CAROLINA,2,0.0,2,2,9.5,3.25,0,0,0.0,0.0,0,0,1,,2,0,0,289,77.0,78.0,42.7,60.4,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Calvin Turner Jr.,109028,HB,HAWAII,3,0.0,1,2,24.0,4.6,0,0,0.0,0.0,0,0,1,,3,0,0,180,70.1,72.1,62.2,83.6,0,0,4,1,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Tyjon Lindsey,61489,WR,OREGON ST,2,100.0,2,2,9.0,2.6,0,0,0.0,100.0,2,0,0,0.0,2,0,2,265,73.7,71.3,76.5,70.0,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,54,27.0
Tyler Van Dyke,122225,QB,MIAMI FL,1,50.0,2,2,9.5,2.63,0,0,0.0,0.0,0,0,1,100.0,3,1,0,220,62.7,71.5,71.1,,0,0,3,0,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Kadarius Toney,61245,WR,FLORIDA,2,50.0,2,2,15.5,4.75,0,0,0.0,50.0,1,0,1,0.0,2,0,1,163,72.6,84.2,59.3,77.8,0,0,2,1,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0
Rodney Thompson,60491,QB,N ILLINOIS,1,50.0,2,2,34.0,3.37,0,0,0.0,50.0,1,0,1,0.0,3,0,1,254,20.5,52.1,36.3,65.4,0,0,5,0,100.0,95.8,33.3,1,0,0,0,0,1,20.0,34,17.0
Bryson Carroll,60479,HB,NEW MEXICO,2,100.0,2,2,9.0,3.0,0,0,0.0,100.0,2,0,1,0.0,3,0,2,241,78.5,69.1,74.0,66.2,0,0,3,0,100.0,158.3,33.3,1,0,0,0,2,0,0.0,44,22.0
Connor Adair,60445,QB,MEMPHIS,1,100.0,1,2,-3.0,1.85,0,0,0.0,0.0,0,0,0,100.0,2,1,0,218,61.8,60.0,58.9,,0,0,2,0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Nate Cox,60432,QB,NEVADA,1,50.0,2,2,10.5,3.43,0,0,0.0,50.0,1,0,1,0.0,3,0,1,239,64.8,43.3,37.2,55.9,0,0,3,0,0.0,64.6,0.0,0,1,0,0,0,1,33.3,10,5.0
Willie Taggart Jr.,123613,QB,FAU,3,0.0,1,2,11.0,3.8,1,0,0.0,0.0,0,0,2,,4,0,1,165,69.3,45.6,57.1,56.7,0,0,4,0,50.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0
Parker McNeil,123714,QB,TROY,1,0.0,2,2,15.5,2.05,0,0,0.0,0.0,0,0,0,,2,0,0,318,64.4,42.9,45.2,57.9,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nash Griffin,44574,P,VIRGINIA,2,100.0,2,2,5.0,2.45,0,0,0.0,100.0,2,0,0,0.0,2,0,2,335,61.8,69.7,75.7,,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,34,17.0
Anthony Richardson,124393,QB,FLORIDA,2,50.0,2,2,21.5,3.53,0,0,0.0,50.0,1,0,1,0.0,3,0,2,163,20.3,65.5,63.2,63.4,0,1,3,0,0.0,95.8,0.0,0,1,0,0,1,0,0.0,27,13.5
Matt Duncan,125323,QB,TEMPLE,1,0.0,2,2,14.0,3.42,0,0,0.0,0.0,0,0,5,,6,0,1,306,64.2,45.1,36.1,62.5,0,0,6,0,40.0,39.6,33.3,2,2,0,0,0,0,0.0,0,0.0
Grant Loy,40276,QB,AUBURN,3,0.0,1,2,5.0,3.45,0,0,0.0,0.0,0,0,1,,2,0,0,115,68.8,60.1,62.7,57.7,0,0,4,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Maurice Bellan,102864,QB,ARMY,1,100.0,1,1,10.0,2.85,0,0,0.0,100.0,1,0,1,0.0,2,0,1,114,25.7,68.4,71.9,61.9,0,0,2,0,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0
Julon Williams,78074,WR,UTSA,1,100.0,1,1,-7.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,331,67.4,56.2,60.6,,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Dalen Cambre,102933,WR,LA LAFAYET,2,0.0,1,1,18.0,4.4,0,0,0.0,0.0,0,0,1,,1,0,0,207,63.2,59.6,55.0,,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joshua Moore,78101,WR,TEXAS,1,,0,1,,3.2,1,0,0.0,0.0,0,0,1,,1,0,0,311,72.3,64.8,60.0,56.8,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Rontavius Groves,40901,WR,N CAROLINA,1,100.0,1,1,4.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,245,21.4,55.9,71.8,,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Anthony Beck II,78452,P,GA SOUTHRN,1,100.0,1,1,10.0,6.0,0,0,0.0,0.0,0,0,1,100.0,1,1,0,174,,40.0,43.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Seth Green,40668,WR,MINNESOTA,1,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,225,72.7,63.9,71.9,62.8,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0
Griffin Fleming,121455,P,SO MISS,1,100.0,1,1,1.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,296,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Ryan Hanson,121522,P,ARK STATE,2,0.0,1,1,12.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,0,113,61.8,69.3,74.6,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joshua Lingenfelter,121584,TE,ARMY,1,100.0,1,1,-3.0,4.7,0,0,0.0,100.0,1,0,1,0.0,1,0,0,114,60.3,62.8,60.6,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Larry Hodges,98817,TE,MIAMI FL,1,100.0,1,1,-8.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,220,62.4,50.0,60.4,,0,0,1,2,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Braden Smith,61460,WR,LOUISVILLE,1,,0,1,,2.8,0,0,0.0,0.0,0,0,1,,1,0,0,210,72.3,69.7,60.0,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Calvin Austin III,61418,WR,MEMPHIS,2,100.0,1,1,-2.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,218,69.1,74.6,77.0,70.1,0,0,2,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Josh Ali,61359,WR,KENTUCKY,1,0.0,1,1,15.0,4.5,0,0,0.0,0.0,0,1,0,,1,0,0,202,42.2,67.4,46.8,63.4,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kyle Williams,128374,WR,UNLV,1,100.0,1,1,14.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,325,74.7,73.3,72.6,72.3,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
John Gentry,128379,HB,UTAH ST,1,100.0,1,1,-5.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,329,25.5,58.3,60.6,58.5,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Amari Rodgers,61212,WR,CLEMSON,1,100.0,1,1,3.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,140,57.2,79.1,60.4,,0,0,1,2,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
CT Thomas,61168,WR,BOISE ST,1,100.0,1,1,11.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,120,72.8,66.8,72.6,52.8,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0
De'Vion Warren,61141,WR,ARKANSAS,1,0.0,1,1,20.0,3.5,0,0,0.0,0.0,0,1,0,,1,0,0,111,72.7,68.8,50.8,63.2,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dontario Drummond,98738,WR,OLE MISS,1,100.0,1,1,37.0,4.4,0,1,100.0,100.0,1,0,1,0.0,1,0,1,226,74.0,66.3,87.3,,0,0,1,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,45,45.0
Noah Gray,60878,TE,DUKE,1,100.0,1,1,8.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,154,72.4,61.7,71.5,71.0,0,0,1,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Matt Fink,40553,QB,USC,1,100.0,1,1,-5.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,326,60.3,61.7,61.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0
Aveon Smith,130529,QB,MIAMI OH,1,100.0,1,1,-1.0,3.1,0,0,0.0,100.0,1,0,1,0.0,1,0,0,221,67.5,71.5,60.4,66.3,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Ryan Harwell,122708,P,LOUISVILLE,1,100.0,1,1,-4.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,210,63.7,61.7,60.6,60.0,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Jefferson Boaz,122822,QB,N CAROLINA,1,100.0,1,1,0.0,1.8,0,0,0.0,100.0,1,0,1,0.0,1,0,0,245,60.3,61.8,60.4,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Andrew Brito,98674,QB,UMASS,1,100.0,1,1,-6.0,1.3,0,0,0.0,100.0,1,0,1,0.0,1,0,0,216,60.3,61.9,60.4,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0
Cord Sandberg,82090,QB,AUBURN,1,100.0,1,1,-2.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,115,60.3,61.0,60.6,,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Jack Colletto,83540,LB,OREGON ST,2,0.0,1,1,13.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,265,75.6,82.7,28.6,82.8,0,0,2,0,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Trevor Bycznski,98357,QB,BUFFALO,1,0.0,1,1,18.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,126,60.3,26.9,27.2,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Dillon Markiewicz,123049,QB,SYRACUSE,1,,0,1,,1.6,1,0,0.0,0.0,0,0,0,,1,0,0,304,60.3,58.6,60.0,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
CJ Harris,130594,QB,OHIO,1,100.0,1,1,4.0,2.9,0,0,0.0,100.0,1,0,0,0.0,2,0,2,259,66.2,66.2,54.0,66.8,0,0,2,0,,83.3,0.0,0,1,0,0,0,0,0.0,4,4.0
Jacob Sirmon,83590,QB,WASHINGTON,1,100.0,1,1,6.0,3.9,0,0,0.0,100.0,1,0,0,0.0,3,0,1,340,64.8,47.6,60.9,50.6,0,0,3,0,,104.2,0.0,0,2,0,0,0,0,0.0,9,9.0
Westin Elliott,60433,QB,LA TECH,1,100.0,1,1,16.0,1.6,0,1,100.0,100.0,1,0,0,0.0,1,0,1,208,60.3,86.4,84.6,,0,0,1,0,,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Jalon Calhoun,97272,WR,DUKE,1,0.0,1,1,16.0,6.4,0,0,0.0,0.0,0,0,1,,1,0,0,154,45.8,62.0,33.8,,0,1,1,2,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Bryson Smith,60395,WR,HOUSTON,1,100.0,1,1,-4.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,182,72.8,67.5,60.4,51.8,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Hassan Haskins,83701,HB,MICHIGAN,1,0.0,1,1,10.0,1.7,0,0,0.0,0.0,0,0,0,,1,0,0,222,83.7,80.9,48.5,84.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Darius Ocean,123459,QB,W KENTUCKY,1,100.0,1,1,19.0,2.9,0,0,0.0,0.0,0,0,2,100.0,2,1,0,346,61.8,45.4,44.9,,0,0,2,0,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Mitchell Tinsley,123470,WR,W KENTUCKY,1,0.0,1,1,27.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,346,80.7,64.9,50.4,59.5,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Travis Dye,83738,HB,OREGON,1,0.0,1,1,16.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,264,50.6,79.2,33.8,78.9,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Devon Modster,40118,QB,CAL,1,100.0,1,1,20.0,2.3,0,0,0.0,0.0,0,0,0,100.0,1,1,0,130,60.3,79.1,77.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tez Johnson,123709,WR,TROY,1,0.0,1,1,40.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,0,318,51.7,60.4,37.0,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Xavier Gaines,40094,TE,MARSHALL,1,0.0,1,1,42.0,2.9,0,0,0.0,0.0,0,0,1,,1,0,0,214,42.5,71.1,37.0,62.4,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Dimitri Stanley,83810,WR,COLORADO,1,0.0,1,1,0.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,143,80.0,66.9,60.4,59.7,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chaton Mobley,57982,HB,MIDDLE TN,1,100.0,1,1,-7.0,3.1,0,0,0.0,100.0,1,0,1,0.0,1,0,1,224,85.4,69.8,61.0,70.9,0,0,1,0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Jarrett Guest,97997,QB,COAST CAR,1,100.0,1,1,7.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,141,67.5,69.5,60.9,65.1,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Myles Fells,57326,HB,NAVY,2,100.0,1,1,5.0,3.6,0,0,0.0,100.0,1,0,0,0.0,2,0,1,237,45.6,61.3,73.5,64.4,0,0,2,2,,95.8,0.0,0,1,0,0,0,0,0.0,7,7.0
JJ Pegues,123998,TE,AUBURN,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,115,71.3,64.4,60.6,74.4,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Deon Jackson,57189,HB,DUKE,1,100.0,1,1,26.0,2.5,0,0,0.0,100.0,1,0,1,0.0,1,0,1,154,41.5,58.9,76.2,63.6,0,0,1,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,29,29.0
Randall St. Felix,52319,WR,USF,1,100.0,1,1,13.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,327,69.7,61.9,80.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Elijah Moore,84302,WR,OLE MISS,1,100.0,1,1,-4.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,226,81.8,91.2,62.6,70.5,0,0,2,3,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Keke Chism,124198,WR,MISSOURI,2,100.0,1,1,26.0,3.9,0,0,0.0,100.0,1,0,1,0.0,2,0,1,229,72.6,66.5,73.8,,0,0,2,0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,29,29.0
Tauskie Dove,84318,WR,MISSOURI,1,100.0,1,1,14.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,229,31.9,62.8,73.1,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Grant McKinniss,44786,P,MISSOURI,1,0.0,1,1,15.0,2.8,0,0,0.0,0.0,0,0,1,,1,0,0,229,60.3,47.0,36.7,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Kai Kroeger,124245,P,S CAROLINA,1,100.0,1,1,16.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,289,60.3,70.7,75.4,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
JD Spielman,39935,WR,TCU,1,100.0,1,1,-7.0,3.8,0,0,0.0,100.0,1,0,1,0.0,1,0,0,305,78.4,62.5,60.4,65.2,0,0,1,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Sheldon Jones,84492,WR,UTSA,1,0.0,1,1,21.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,331,84.8,57.5,27.7,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Sione Tupou,44093,LB,TEXAS ST,1,0.0,1,1,10.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,314,60.3,47.0,36.7,,0,1,1,3,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Dylan Soehner,42375,TE,IOWA STATE,1,100.0,1,1,28.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,193,25.7,73.1,76.2,,0,0,1,3,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Aaron Young,97161,HB,RUTGERS,2,0.0,1,1,23.0,5.6,0,0,0.0,0.0,0,0,1,,2,0,0,278,80.1,61.4,56.4,66.8,0,0,2,1,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Ben Brittain,125262,QB,AIR FORCE,1,100.0,1,1,21.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,101,69.6,56.0,57.8,57.1,0,0,2,0,,118.8,0.0,0,0,0,0,0,1,50.0,31,31.0
Dequan Finn,97804,QB,TOLEDO,1,0.0,1,1,25.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,0,316,73.4,88.3,59.9,79.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ahmarean Brown,97164,WR,GA TECH,1,100.0,1,1,12.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,176,71.1,60.3,72.6,63.3,0,0,1,2,,143.8,0.0,0,0,0,0,1,0,0.0,9,9.0
Adrian Hardy,42172,WR,LA TECH,1,0.0,1,1,21.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,208,72.5,70.9,58.4,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jared Cole,128079,HB,UMASS,1,100.0,1,1,23.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,216,73.6,58.2,76.2,57.4,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Ricky Pearsall,100660,WR,ARIZONA ST,2,100.0,1,1,-7.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,110,70.1,77.8,90.3,72.5,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,52,52.0
Gerry Bohanon,77636,QB,BAYLOR,1,100.0,1,1,-4.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,118,68.7,67.4,60.4,64.0,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Cee Jay Powell,42146,WR,LA TECH,1,100.0,1,1,37.0,3.4,0,1,100.0,0.0,0,0,1,100.0,1,1,0,208,43.4,66.2,87.3,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cameron Dicker,77069,K,TEXAS,1,100.0,1,1,0.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,311,60.3,60.6,60.6,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Kenny Scribner,100973,P,USF,1,0.0,1,1,2.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,0,327,60.3,53.9,54.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sean Chambers,75888,QB,WYOMING,1,100.0,1,1,5.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,351,63.7,59.1,60.4,59.2,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Aaron Jackson,77690,QB,E MICHIGAN,1,,0,1,,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,160,64.6,54.8,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Tayvion Robinson,99693,WR,VA TECH,2,100.0,1,1,10.0,4.25,0,0,0.0,100.0,1,0,0,0.0,2,0,2,337,59.3,70.8,72.6,65.2,0,0,2,0,,118.8,0.0,0,1,0,0,0,0,0.0,20,20.0
Evan Deckers,75827,LS,UMASS,1,0.0,1,1,27.0,2.2,0,0,0.0,0.0,0,0,0,,1,0,0,216,60.3,54.9,52.5,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Pressley Harvin III,62973,P,GA TECH,1,0.0,1,1,34.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,176,63.7,55.6,60.1,58.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Pederson,39861,TE,LA MONROE,1,0.0,1,1,38.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,209,72.0,59.7,58.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ricky Person Jr.,77725,HB,NC STATE,1,100.0,1,1,9.0,1.7,0,0,0.0,100.0,1,2,0,0.0,1,0,1,248,80.5,71.8,71.7,73.3,0,0,1,4,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Jeremiah Haydel,61719,WR,TEXAS ST,1,100.0,1,1,3.0,3.9,0,0,0.0,100.0,1,0,1,0.0,1,0,0,314,66.5,62.1,61.0,70.3,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Johnny Ford,86854,HB,USF,1,,0,1,,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,327,33.3,66.0,60.0,64.0,1,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Snead,90863,WR,E CAROLINA,1,100.0,1,1,31.0,3.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,156,84.8,75.6,75.7,77.5,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0
Amare Jones,77742,HB,TULANE,1,0.0,1,1,34.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,319,48.2,68.1,37.1,71.9,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Brevin Jordan,77887,WR,MIAMI FL,3,100.0,1,1,-3.0,4.6,0,0,0.0,100.0,1,0,0,0.0,2,0,1,220,73.3,74.1,51.3,60.4,0,0,3,2,,118.8,0.0,0,1,0,0,0,0,0.0,15,15.0
