player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kade Young,41080,QB,TROY,1,60.0,5,5,5.4,2.28,0,0,0.0,60.0,3,0,1,0.0,5,0,2,318,63.8,28.4,28.2,,0,1,5,0,0.0,31.7,0.0,0,0,0,0,0,1,20.0,23,4.6
Justin Agner,41605,QB,FAU,2,60.0,5,5,10.2,3.02,0,0,0.0,60.0,3,0,1,0.0,6,0,2,165,65.7,55.9,58.1,57.9,0,1,6,0,100.0,37.5,16.7,1,0,0,0,0,1,16.7,30,6.0
Johnathan Bennett,104158,QB,LIBERTY,2,40.0,5,5,12.8,2.55,0,0,0.0,40.0,2,0,0,0.0,6,0,0,206,14.6,29.2,29.3,57.3,0,0,7,1,,47.9,0.0,0,1,0,0,0,2,28.6,11,2.2
Evan Marshman,52201,QB,RICE,1,50.0,4,5,6.0,3.24,0,0,0.0,40.0,2,0,7,0.0,10,0,2,275,19.0,37.5,38.4,55.8,0,0,10,0,57.1,57.9,40.0,4,1,0,1,0,1,10.0,27,5.4
Thayer Thomas,61515,WR,NC STATE,5,60.0,5,5,21.8,3.2,0,0,0.0,60.0,3,0,2,0.0,5,0,3,248,65.3,60.0,80.1,,0,0,5,0,0.0,143.8,0.0,0,0,0,0,2,0,0.0,74,14.8
Cordale Grundy,83586,QB,UTSA,2,40.0,5,5,10.2,3.83,0,0,0.0,20.0,1,0,1,50.0,8,1,0,331,64.9,29.5,30.0,52.6,0,1,8,0,100.0,0.0,12.5,1,2,0,0,0,1,12.5,4,0.8
Isaiah Sanders,60319,QB,AIR FORCE,4,100.0,5,5,12.0,2.64,0,1,20.0,100.0,5,0,1,0.0,5,0,2,101,27.7,76.6,88.4,61.5,0,0,7,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,76,15.2
Jairus Grissom,77691,WR,E MICHIGAN,1,100.0,4,4,-0.8,2.08,0,0,0.0,100.0,4,0,2,0.0,4,0,1,160,76.5,70.4,63.7,73.5,0,0,5,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,50,12.5
Justice McCoy,52034,QB,COLO STATE,3,50.0,4,4,18.3,2.82,0,0,0.0,50.0,2,0,4,0.0,6,0,2,144,64.2,35.4,28.4,64.3,0,2,6,0,25.0,25.0,16.7,1,1,0,0,0,2,33.3,20,5.0
Tutu Atwell,77965,WR,LOUISVILLE,3,33.3,3,4,23.0,3.95,0,0,0.0,25.0,1,1,1,0.0,4,0,1,210,58.6,91.2,63.1,62.5,0,0,4,2,0.0,101.0,0.0,0,0,0,1,1,1,25.0,33,8.3
Amare Jones,77742,WR,TULANE,2,100.0,2,4,23.5,3.53,0,1,25.0,25.0,1,0,1,50.0,4,1,1,319,67.0,78.1,90.9,75.6,0,0,4,2,0.0,55.2,0.0,0,0,0,2,0,0,0.0,27,6.8
Jemel Jones,102863,QB,ARMY,1,75.0,4,4,11.8,2.68,0,1,25.0,75.0,3,0,2,0.0,6,0,2,114,72.7,65.3,40.7,72.1,0,1,6,0,50.0,70.8,16.7,1,1,0,0,0,1,16.7,44,11.0
Bryson Smith,60395,WR,HOUSTON,3,75.0,4,4,18.8,2.74,0,1,25.0,75.0,3,0,2,0.0,5,0,3,182,34.0,55.6,54.6,57.8,0,0,5,1,50.0,156.3,20.0,1,0,0,0,1,1,20.0,105,26.3
CJ Williams,57323,HB,NAVY,5,75.0,4,4,25.5,3.18,0,1,25.0,75.0,3,0,3,0.0,5,0,3,237,83.4,81.7,83.7,71.0,0,0,5,0,0.0,156.3,0.0,0,1,0,0,1,0,0.0,90,22.5
Grayson McCall,98002,QB,COAST CAR,2,100.0,4,4,3.8,2.16,0,0,0.0,100.0,4,0,0,0.0,5,0,3,141,65.5,72.8,72.5,62.2,0,0,5,0,,132.3,0.0,0,1,0,0,1,0,0.0,25,6.3
Re-al Mitchell,77670,QB,IOWA STATE,2,66.7,3,4,8.3,2.0,0,0,0.0,50.0,2,0,1,0.0,4,0,1,193,73.7,84.1,64.0,77.4,1,0,4,0,0.0,97.9,0.0,0,0,0,0,1,0,0.0,14,3.5
Shaun Taylor,77661,QB,OKLA STATE,1,100.0,4,4,2.8,1.95,0,0,0.0,100.0,4,0,0,0.0,4,0,1,262,65.2,60.6,62.8,58.2,0,0,4,0,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0
Vincent Amendola,99580,QB,N CAROLINA,2,75.0,4,4,6.5,1.83,0,0,0.0,75.0,3,0,0,0.0,4,0,3,245,65.5,67.8,66.4,60.0,0,0,5,1,,114.6,0.0,0,0,0,0,0,0,0.0,48,12.0
Theo Day,83515,QB,MICH STATE,1,100.0,2,3,7.5,3.57,0,0,0.0,66.7,2,0,1,0.0,3,0,1,223,65.2,60.2,63.2,58.6,0,0,4,0,0.0,74.3,0.0,0,0,0,1,0,0,0.0,12,4.0
Nick Basquine,44829,WR,OKLAHOMA,3,100.0,3,3,11.7,4.53,0,0,0.0,66.7,2,0,1,33.3,3,1,2,261,70.2,69.7,88.3,,0,1,3,1,0.0,92.4,0.0,0,0,0,0,1,0,0.0,25,8.3
Jacob Sirmon,83590,QB,WASHINGTON,3,100.0,2,3,5.5,2.98,0,0,0.0,66.7,2,0,2,0.0,4,0,1,340,71.7,70.3,69.3,62.5,0,0,4,0,50.0,84.0,25.0,1,0,0,1,0,0,0.0,19,6.3
Joe Mischler,77695,QB,OHIO,2,33.3,3,3,21.7,2.4,0,0,0.0,33.3,1,0,0,0.0,3,0,1,259,68.8,53.8,46.2,62.5,0,1,3,0,,22.2,0.0,0,0,0,0,0,1,33.3,23,7.7
Chance Warren,77869,WR,NAVY,3,100.0,2,3,10.0,5.15,0,0,0.0,66.7,2,0,3,0.0,4,0,3,237,38.3,69.6,80.1,78.1,0,0,4,0,0.0,123.6,0.0,0,1,0,1,1,0,0.0,19,6.3
Hamish McClure,87535,QB,NEVADA,1,100.0,3,3,1.0,1.75,0,0,0.0,100.0,3,0,1,0.0,4,0,1,239,65.2,68.3,72.4,58.2,0,0,4,0,100.0,94.4,25.0,1,0,0,0,0,0,0.0,20,6.7
Daniel Richardson,97103,QB,C MICHIGAN,1,33.3,3,3,9.0,4.43,0,0,0.0,33.3,1,0,2,0.0,4,0,0,134,63.3,26.7,26.2,56.3,0,0,4,0,0.0,42.4,0.0,0,1,0,0,0,1,25.0,1,0.3
Chandler Fields,97286,QB,LA LAFAYET,2,100.0,3,3,4.3,2.28,0,0,0.0,100.0,3,0,1,0.0,4,0,1,207,63.3,52.4,56.3,57.3,0,0,4,0,0.0,88.9,0.0,0,1,0,0,0,0,0.0,16,5.3
Terrance Gipson,97413,QB,SMU,2,100.0,3,3,-1.7,3.55,0,0,0.0,100.0,3,0,2,0.0,4,0,3,287,70.4,72.9,63.8,67.6,0,0,4,0,0.0,118.8,0.0,0,1,0,0,0,0,0.0,56,18.7
Steven Williams,60511,WR,DOMINION,3,66.7,3,3,26.3,4.3,0,1,33.3,66.7,2,0,1,0.0,3,0,2,263,70.0,58.2,78.0,,0,1,3,1,0.0,109.7,0.0,0,0,0,0,1,1,33.3,58,19.3
Tony Nicholson,25653,WR,NEW MEX ST,3,33.3,3,3,19.3,3.43,0,0,0.0,33.3,1,0,0,0.0,3,0,1,242,59.4,68.7,74.9,44.2,0,0,3,0,,81.9,0.0,0,0,0,0,1,0,0.0,7,2.3
Cole Snyder,97617,QB,RUTGERS,1,100.0,3,3,9.0,3.0,0,0,0.0,100.0,3,0,1,0.0,4,0,3,278,63.3,77.1,84.8,57.0,0,0,4,0,0.0,115.3,0.0,0,1,0,0,0,0,0.0,35,11.7
Lance Legendre,97779,QB,MARYLAND,2,33.3,3,3,5.3,1.95,0,0,0.0,33.3,1,0,1,0.0,6,0,1,215,72.7,76.8,47.8,76.6,0,0,6,0,100.0,42.4,16.7,1,1,0,0,0,0,0.0,7,2.3
Micah Simon,34130,WR,BYU,3,66.7,3,3,18.3,2.9,0,0,0.0,66.7,2,0,3,0.0,3,0,2,128,75.6,78.3,66.3,64.8,0,0,3,0,0.0,149.3,0.0,0,0,0,0,1,0,0.0,57,19.0
Quadry Jones,77640,QB,UCF,2,100.0,3,3,18.0,2.0,0,1,33.3,100.0,3,0,0,0.0,3,0,3,323,22.6,68.3,91.6,49.4,0,0,3,0,,158.3,0.0,0,0,0,0,1,0,0.0,78,26.0
Robby Rowell,82097,QB,CAL,1,66.7,3,3,5.0,2.08,0,0,0.0,66.7,2,0,1,0.0,4,0,0,130,65.2,58.4,48.6,62.7,0,0,4,0,100.0,75.7,25.0,1,0,0,0,0,0,0.0,13,4.3
DJ Stubbs,61373,WR,LIBERTY,3,50.0,2,3,28.5,4.33,0,0,0.0,33.3,1,0,3,0.0,3,0,1,206,82.0,63.4,63.9,,0,0,3,2,0.0,81.9,0.0,0,0,0,1,0,1,33.3,38,12.7
Derek Green,77646,QB,SMU,2,33.3,3,3,4.3,1.9,0,0,0.0,33.3,1,0,0,0.0,3,0,0,287,68.8,70.6,51.0,73.2,0,1,3,0,,2.8,0.0,0,0,0,0,0,0,0.0,0,0.0
Blake Stenstrom,82106,QB,COLORADO,1,33.3,3,3,9.7,1.93,0,0,0.0,33.3,1,0,0,0.0,3,0,1,143,64.8,43.8,33.7,63.3,0,1,3,0,,6.9,0.0,0,0,0,0,0,1,33.3,12,4.0
Walker Wood,60421,QB,KENTUCKY,2,66.7,3,3,3.0,2.57,0,0,0.0,66.7,2,0,1,0.0,3,0,1,202,68.8,63.1,53.3,65.6,0,0,4,0,0.0,78.5,0.0,0,0,0,0,0,0,0.0,15,5.0
Xavier Gaines,40094,WR,MARSHALL,5,33.3,3,3,33.3,4.16,0,0,0.0,33.3,1,2,2,0.0,5,0,1,214,29.2,63.5,55.1,73.8,0,0,5,4,50.0,75.7,20.0,1,1,0,0,0,0,0.0,33,11.0
Brandon Robinson,82141,QB,LIBERTY,3,100.0,2,3,1.0,3.15,0,0,0.0,66.7,2,0,3,0.0,6,0,2,206,26.2,67.2,69.9,61.7,1,0,7,0,66.7,123.6,33.3,2,1,0,0,1,0,0.0,19,6.3
Justin Uahinui,52068,QB,HAWAII,2,66.7,3,3,11.3,2.6,0,1,33.3,33.3,1,0,1,50.0,4,1,1,180,63.3,74.7,74.3,,0,0,4,0,100.0,88.9,25.0,1,0,0,0,1,0,0.0,14,4.7
John Holcombe II,77676,QB,KANSAS ST,1,66.7,3,3,6.7,2.05,0,0,0.0,33.3,1,0,1,50.0,4,1,1,199,16.2,65.3,68.8,61.2,0,0,5,0,100.0,42.4,25.0,1,0,0,0,0,0,0.0,9,3.0
Nick Ast,60416,QB,KANSAS ST,1,100.0,3,3,5.0,1.67,0,0,0.0,100.0,3,0,0,0.0,3,0,3,199,69.7,68.0,72.7,57.2,0,0,3,0,,105.6,0.0,0,0,0,0,0,0,0.0,28,9.3
Hutch White,41208,WR,TEXAS ST,2,100.0,2,2,14.5,3.6,0,0,0.0,50.0,1,0,1,50.0,2,1,0,314,69.9,71.1,83.6,57.3,0,0,2,1,0.0,100.0,0.0,0,0,0,0,1,0,0.0,8,4.0
Grant Tisdale,97419,QB,OLE MISS,1,100.0,2,2,30.5,2.3,0,1,50.0,100.0,2,0,0,0.0,2,0,2,226,66.2,90.5,83.6,69.5,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,56,28.0
Kyle Greenwell,82052,P,UAB,1,50.0,2,2,4.0,3.8,0,0,0.0,50.0,1,0,2,0.0,2,0,1,321,0.0,29.7,29.0,60.0,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,2,100.0,2,1.0
Carson Coats,34010,QB,ARK STATE,1,100.0,1,2,-4.0,2.4,0,0,0.0,50.0,1,0,1,0.0,2,0,0,113,61.8,59.3,58.9,,1,0,2,0,0.0,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Zac Everett,44647,QB,SO MISS,2,100.0,2,2,2.0,2.25,0,0,0.0,100.0,2,0,0,0.0,2,0,1,296,66.2,63.1,54.6,64.9,0,0,2,0,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5
Kedarian Jones,33450,WR,MEMPHIS,2,50.0,2,2,16.0,4.0,0,0,0.0,50.0,1,0,1,0.0,2,0,1,218,73.5,62.2,68.1,62.2,0,0,2,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,25,12.5
Kalil Pimpleton,61799,WR,C MICHIGAN,3,50.0,2,2,30.5,3.9,0,0,0.0,50.0,1,1,1,0.0,3,0,2,134,85.5,72.6,73.4,77.5,0,0,3,3,0.0,95.8,0.0,0,1,0,0,0,0,0.0,28,14.0
Kavious Price,26943,WR,KENT STATE,4,50.0,2,2,7.0,5.05,0,1,50.0,50.0,1,0,3,0.0,4,0,1,201,35.6,61.1,78.9,57.2,0,0,4,3,66.7,104.2,50.0,2,0,0,0,1,0,0.0,10,5.0
Khalil McClain,60568,WR,TROY,2,100.0,2,2,16.5,3.2,0,0,0.0,50.0,1,0,0,50.0,2,1,1,318,73.5,65.9,87.3,,0,0,2,2,,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Nathan Priestley,99131,QB,GEORGIA,2,50.0,2,2,12.5,2.5,0,0,0.0,50.0,1,0,1,0.0,2,0,0,173,64.4,58.2,61.3,58.2,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Brendon Clark,102869,QB,NOTRE DAME,1,100.0,1,2,0.0,4.3,0,0,0.0,50.0,1,0,1,0.0,2,0,1,258,70.5,70.1,58.9,66.9,0,0,2,0,0.0,129.2,0.0,0,0,0,1,1,0,0.0,22,11.0
Josh Pederson,39861,TE,LA MONROE,2,50.0,2,2,30.0,1.95,0,1,50.0,50.0,1,0,0,0.0,2,0,1,209,73.6,74.7,83.7,58.5,0,0,2,2,,95.8,0.0,0,0,0,0,0,0,0.0,33,16.5
Maurice Alexander,33465,WR,FIU,2,50.0,2,2,17.0,3.8,0,0,0.0,50.0,1,0,1,0.0,2,0,1,166,33.8,62.5,61.0,66.3,0,0,2,0,0.0,89.6,0.0,0,0,0,0,0,0,0.0,22,11.0
Taj Harris,77970,WR,SYRACUSE,2,50.0,2,2,7.0,3.25,0,0,0.0,50.0,1,0,0,0.0,2,0,0,304,73.2,59.2,48.2,68.0,0,0,2,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Cam Johnson,84497,WR,VANDERBILT,2,50.0,2,2,7.5,3.35,0,0,0.0,50.0,1,0,0,0.0,2,0,1,333,73.1,61.8,59.7,,0,0,2,0,,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0
Neil McLaurin,84417,WR,SO MISS,2,100.0,2,2,3.5,2.85,0,0,0.0,100.0,2,0,0,0.0,2,0,2,296,69.8,55.9,73.7,,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,60,30.0
Brandon Robinson,84179,WR,FAU,2,50.0,2,2,26.0,3.65,0,0,0.0,50.0,1,0,0,0.0,2,0,1,165,18.3,62.2,62.8,,0,0,2,0,,95.8,0.0,0,0,0,0,0,0,0.0,41,20.5
Tayvion Robinson,99693,WR,VA TECH,2,0.0,2,2,11.5,3.8,0,0,0.0,0.0,0,0,2,,2,0,0,337,81.5,65.5,39.4,68.0,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Jace Ruder,77680,QB,N CAROLINA,1,100.0,1,2,-6.0,4.07,0,0,0.0,50.0,1,0,2,0.0,3,0,0,245,67.7,61.7,56.5,62.8,0,0,3,0,50.0,58.3,33.3,1,0,0,1,0,0,0.0,7,3.5
John Hightower,84142,WR,BOISE ST,4,50.0,2,2,7.5,5.4,0,0,0.0,50.0,1,1,1,0.0,4,0,1,120,62.6,73.4,53.3,70.2,0,0,4,2,0.0,56.3,0.0,0,2,0,0,0,0,0.0,4,2.0
Khalil Shakir,84140,WR,BOISE ST,3,100.0,2,2,-3.0,2.4,0,0,0.0,100.0,2,0,1,0.0,3,0,1,120,79.7,86.9,60.2,69.1,0,0,3,1,100.0,127.1,33.3,1,0,0,0,1,0,0.0,10,5.0
Cody White,61448,WR,MICH STATE,3,0.0,1,2,27.0,6.7,0,0,0.0,0.0,0,1,2,,3,0,1,223,43.3,75.6,48.4,65.4,0,0,3,5,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Chance Stevenson,104199,FB,AIR FORCE,2,100.0,2,2,7.0,3.0,0,0,0.0,100.0,2,0,1,0.0,2,0,2,101,67.8,69.1,74.2,62.1,0,0,2,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,63,31.5
Jackson White,40383,QB,MARSHALL,1,100.0,2,2,2.0,2.85,0,0,0.0,100.0,2,0,1,0.0,2,0,1,214,61.8,76.7,70.8,,0,0,2,0,0.0,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5
Trey Lowe,77669,QB,W VIRGINIA,1,100.0,2,2,0.0,1.5,0,0,0.0,100.0,2,0,0,0.0,2,0,0,343,67.6,64.9,62.9,61.6,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0
Malik Williams,61121,WR,APP STATE,4,100.0,2,2,2.0,5.2,0,2,50.0,0.0,0,0,2,100.0,2,2,0,108,75.9,78.1,95.5,49.3,0,0,4,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andrew Peasley,83581,QB,UTAH ST,1,100.0,2,2,0.5,2.37,0,0,0.0,100.0,2,0,1,0.0,3,0,0,329,66.4,82.6,62.6,73.9,0,0,3,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,5,2.5
Devin Duvernay,40006,WR,TEXAS,2,100.0,2,2,-2.5,4.65,0,0,0.0,100.0,2,0,2,0.0,4,0,1,311,79.5,89.4,55.2,61.7,0,0,4,1,50.0,95.8,25.0,1,1,0,0,0,0,0.0,14,7.0
CT Thomas,61168,WR,BOISE ST,2,50.0,2,2,15.5,3.6,0,0,0.0,50.0,1,0,0,0.0,2,0,1,120,73.6,77.3,62.0,67.6,0,0,2,1,,87.5,0.0,0,0,0,0,0,0,0.0,21,10.5
Jahquez Evans,101059,QB,USF,3,50.0,2,2,12.5,3.44,0,0,0.0,50.0,1,0,3,0.0,5,0,1,327,36.1,68.3,50.4,67.5,0,0,5,0,33.3,56.3,20.0,1,2,0,0,0,0,0.0,2,1.0
Mike Fallon,75881,QB,UMASS,1,100.0,2,2,16.5,2.6,0,1,50.0,100.0,2,1,1,0.0,2,0,1,216,61.8,90.0,89.5,,0,0,2,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,40,20.0
JD Spielman,39935,WR,NEBRASKA,2,50.0,2,2,12.5,4.05,0,0,0.0,50.0,1,0,0,0.0,2,0,1,238,49.0,73.7,66.8,71.3,0,0,2,0,,89.6,0.0,0,0,0,0,0,0,0.0,22,11.0
James Proche,48037,WR,SMU,2,0.0,1,2,21.0,3.6,0,0,0.0,0.0,0,1,1,,2,0,0,287,72.6,86.3,29.3,63.0,0,0,2,4,0.0,39.6,0.0,0,0,0,1,0,1,50.0,0,0.0
Omar Bayless,25522,WR,ARK STATE,2,50.0,2,2,16.5,3.6,0,0,0.0,50.0,1,0,0,0.0,2,0,1,113,59.2,88.2,59.9,,0,0,2,6,,95.8,0.0,0,0,0,0,0,0,0.0,37,18.5
Wil Appleton,82089,QB,AUBURN,1,100.0,2,2,7.5,2.05,0,0,0.0,100.0,2,0,0,0.0,2,0,1,115,66.2,75.3,75.4,60.1,0,0,2,0,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5
Tyler Page,61631,WR,SMU,3,50.0,2,2,26.0,4.0,0,1,33.3,50.0,1,0,1,0.0,2,0,1,287,71.8,66.6,90.4,,0,0,3,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,30,15.0
Cole Kramer,101627,QB,MINNESOTA,1,0.0,2,2,26.5,2.35,0,0,0.0,0.0,0,0,0,,2,0,0,225,64.4,55.9,54.4,60.0,0,1,2,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Evan Shirreffs,46552,QB,CHARLOTTE,2,0.0,2,2,19.5,2.15,0,0,0.0,0.0,0,0,0,,2,0,0,136,66.2,61.3,50.3,66.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
John Paddock,77689,QB,BALL ST,1,50.0,2,2,2.5,1.55,0,0,0.0,50.0,1,0,0,0.0,2,0,0,117,66.2,51.9,47.5,60.1,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5
Lucky Jackson,29557,WR,W KENTUCKY,2,50.0,2,2,0.0,2.95,0,0,0.0,50.0,1,0,0,0.0,2,0,1,346,59.4,77.1,67.1,63.2,0,0,2,3,,100.0,0.0,0,0,0,0,1,0,0.0,8,4.0
Aaron Young,26090,WR,DUKE,2,0.0,1,2,19.0,4.5,0,0,0.0,0.0,0,0,2,,2,0,0,154,71.8,57.9,26.3,,0,1,2,2,0.0,0.0,0.0,0,0,0,1,0,1,50.0,0,0.0
Ke'Mon Freeman,45849,HB,SMU,2,50.0,2,2,20.0,2.65,0,0,0.0,50.0,1,0,0,0.0,2,0,1,287,89.0,72.3,63.2,72.5,0,0,2,0,,95.8,0.0,0,0,0,0,1,0,0.0,2,1.0
Lindell Stone,62774,QB,VIRGINIA,1,50.0,2,2,14.0,1.9,0,0,0.0,50.0,1,0,0,0.0,2,0,1,335,67.6,52.6,53.6,57.6,0,1,2,0,,29.2,0.0,0,0,0,0,0,0,0.0,12,6.0
Deshaunte Jones,47495,WR,IOWA STATE,2,50.0,2,2,31.0,4.73,0,1,50.0,50.0,1,0,2,0.0,4,0,1,193,80.0,78.9,72.6,55.4,0,0,4,1,50.0,135.4,25.0,1,1,0,0,1,0,0.0,51,25.5
Asim Rose,40265,HB,KENTUCKY,2,100.0,1,1,-3.0,3.7,0,0,0.0,100.0,1,0,1,0.0,2,0,1,202,59.0,69.6,58.9,70.9,0,0,2,0,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0
Ta'Quan Roberson,101625,QB,PENN STATE,1,0.0,1,1,13.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,266,63.7,48.4,49.6,59.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jacob Clark,101628,QB,MINNESOTA,1,100.0,1,1,38.0,2.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,225,60.3,90.2,88.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,39,39.0
Casey Washington,101710,WR,ILLINOIS,1,0.0,1,1,16.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,187,68.3,60.9,47.3,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Seamus O'Kelly,102853,P,TEXAS ST,1,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,314,9.6,41.4,60.6,60.0,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Raykwon Anderson,102919,HB,APP STATE,1,0.0,1,1,-9.0,1.3,0,0,0.0,0.0,0,0,0,,1,0,0,108,50.4,62.4,55.3,63.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kaylon Geiger,102929,WR,TROY,1,,0,1,,3.1,1,0,0.0,0.0,0,1,0,,1,0,0,318,62.9,71.6,34.3,71.2,0,0,2,5,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
K.D. Nixon,61216,WR,COLORADO,2,100.0,1,1,38.0,5.3,0,1,100.0,100.0,1,0,1,0.0,2,0,1,143,55.3,65.6,87.3,53.0,0,0,2,5,0.0,158.3,0.0,0,1,0,0,1,0,0.0,38,38.0
Amari Rodgers,61212,WR,CLEMSON,1,,0,1,,7.0,0,0,0.0,0.0,0,0,0,,1,0,0,140,83.1,62.3,60.0,77.2,0,0,1,0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Kadarius Toney,61245,WR,FLORIDA,1,100.0,1,1,25.0,3.6,0,1,100.0,0.0,0,0,0,100.0,1,1,0,163,75.7,80.0,87.7,63.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
D.J. Matthews Jr.,61255,WR,FLORIDA ST,3,100.0,1,1,7.0,7.65,0,0,0.0,100.0,1,0,1,0.0,2,0,1,167,84.8,71.1,67.1,53.4,0,0,3,5,0.0,118.8,0.0,0,1,0,0,0,0,0.0,25,25.0
Ihmir Smith-Marsette,61324,WR,IOWA,1,0.0,1,1,37.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,0,192,78.2,71.8,49.9,68.4,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Ali,61359,WR,KENTUCKY,1,0.0,1,1,12.0,4.4,0,0,0.0,0.0,0,0,1,,1,0,0,202,53.5,56.5,56.6,60.9,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cameron Dollar,61207,WR,CHARLOTTE,1,100.0,1,1,8.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,136,74.3,67.3,77.2,59.6,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Jalen Walker,61429,WR,MIAMI OH,2,0.0,1,1,34.0,3.65,0,0,0.0,0.0,0,0,1,,2,0,0,221,40.8,63.4,47.5,63.6,0,0,2,0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
McLane Mannix,61496,WR,TEXAS TECH,2,0.0,1,1,14.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,315,32.7,55.4,36.5,67.9,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Elijah Cooks,61501,WR,NEVADA,1,100.0,1,1,42.0,4.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,239,55.2,76.4,87.3,,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,50,50.0
Shi Smith,61643,WR,S CAROLINA,1,0.0,1,1,13.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,289,75.5,62.1,72.6,53.8,0,0,1,4,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Luke Whittemore,61736,WR,TROY,1,,0,1,,3.6,0,0,0.0,0.0,0,0,1,,1,0,0,318,80.8,61.3,59.9,,1,0,2,1,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Jacquez Sloan,61821,WR,W KENTUCKY,1,0.0,1,1,20.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,346,77.6,68.1,37.5,73.7,0,1,1,2,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Pressley Harvin III,62973,P,GA TECH,1,100.0,1,1,32.0,2.0,0,1,100.0,100.0,1,0,0,0.0,1,0,1,176,60.3,74.2,89.4,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,41,41.0
CJ Lewis,61173,WR,BOSTON COL,1,100.0,1,1,8.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,121,63.7,55.3,77.2,,0,0,1,0,,156.3,0.0,0,0,0,0,1,0,0.0,12,12.0
Nate Stewart,61099,WR,AKRON,1,0.0,1,1,0.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,102,72.7,64.2,67.8,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
