player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Corey St. John,79266,DI,DELWARE ST,10,3,0,,0,0,152,60.0,63.9,55.9,68.6,59.5,66.7,0,2,0,,15.4,2,0,1,0.0,0,1,2,0,0,268,266,226,34,1,5,0,2,139,129,0,5,8,0,3,0,0,0,
Casey Williams,79269,ED,STNY BROOK,11,13,0,66.7,0,0,303,66.3,63.3,88.3,57.1,63.1,62.3,3,10,0,8,16.1,5,0,0,70.1,4,1,22,0,58,494,472,39,22,390,21,0,22,220,216,0,10,13,6,14,0,18,8,4.5
Makye Smith,79273,ED,STNY BROOK,11,6,0,33.3,1,2,303,78.9,86.7,37.6,81.5,83.5,72.2,6,21,0,12,9.5,4,0,3,46.5,1,6,0,0,10,525,523,0,7,472,44,0,2,284,231,2,30,32,3,33,0,12,4,12.0
Ethan Burson,79277,DI,S DAKOTA,11,0,0,,0,0,291,,67.6,80.5,57.2,72.1,66.5,1,3,0,,50.0,1,0,0,0.0,0,0,0,0,0,116,116,32,80,0,4,0,0,60,56,0,0,1,0,4,0,0,0,
Glen Thurmond,79282,DI,NICHOLLS,10,6,0,,0,0,243,65.2,67.6,83.0,55.0,73.3,82.6,1,5,0,,4.8,1,0,0,0.0,0,0,0,0,0,216,216,51,35,38,92,0,0,131,85,0,9,14,0,6,0,0,0,
Elijah Rawlins,79289,DI,MS VLY ST,10,8,1,,0,0,228,60.5,80.3,82.6,59.6,86.7,75.4,0,5,0,,7.4,2,0,1,0.0,0,1,2,1,1,247,244,32,194,2,16,0,3,114,132,0,15,17,0,6,0,0,0,
Jared Soyring,79291,DI,INCAR WORD,13,3,0,,0,1,189,62.6,64.8,28.6,60.3,68.4,73.5,1,9,0,,5.3,1,0,2,0.0,0,1,2,0,6,300,298,15,215,41,27,0,2,165,129,0,15,15,0,11,0,0,0,
Elijah Haynes,79292,ED,ALBANY,6,0,0,,0,0,106,,47.4,82.0,57.3,41.7,19.3,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,75,74,0,0,74,0,0,1,35,40,0,0,0,0,1,0,0,0,
Darrell Brown,79294,DI,SCAR STATE,8,9,0,,0,0,290,61.1,73.8,83.7,67.1,73.6,73.5,1,12,0,,4.8,1,0,0,0.0,0,2,3,0,0,411,407,49,356,0,2,0,4,228,183,0,11,11,0,15,0,0,0,
Nick Shoemaker,79295,DI,MONMOUTH,7,4,0,,0,1,231,55.6,77.2,39.4,70.8,81.5,48.0,2,7,0,,23.5,4,0,1,0.0,0,0,0,0,1,182,182,17,162,0,3,0,0,99,82,0,6,9,0,9,0,0,0,
Joe Halasy,79296,ED,ALBANY,1,0,0,,0,0,106,,42.4,71.8,65.7,41.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,0,8,0,0,0,3,5,0,0,0,0,0,0,0,0,
Kalisi Moli,79300,DI,WEBER ST,9,2,0,,0,1,342,,82.5,32.4,70.1,89.1,63.4,0,8,0,,11.1,1,0,1,0.0,0,0,1,0,0,151,150,23,77,28,22,0,1,86,65,0,6,6,0,8,0,0,0,
Antonio Turner,79302,DI,HOWARD,11,1,1,,0,0,184,54.0,68.3,83.4,68.3,69.7,49.2,1,4,0,,16.7,2,0,0,0.0,0,0,0,0,1,188,188,57,131,0,0,0,0,87,100,0,4,9,0,5,0,0,0,
DJ McDaniel,79303,DI,MERCER,10,8,0,,0,0,219,69.2,68.4,47.5,59.8,70.9,51.1,0,7,1,,11.1,3,0,2,0.0,0,0,0,0,0,438,438,216,216,0,6,0,0,201,237,0,11,16,0,7,0,0,0,
Antonio Anderson,79307,DI,SCAR STATE,5,0,0,,0,0,290,,40.0,77.3,59.4,29.7,26.4,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,65,65,0,64,0,1,0,0,41,24,0,1,1,0,0,0,0,0,
Tony Thurston,79310,DI,JAMES MAD,13,12,1,,0,0,197,60.0,73.4,89.0,63.7,75.0,77.8,0,7,0,,2.6,1,0,0,0.0,0,5,0,0,0,458,457,300,157,0,0,0,1,233,225,0,20,25,0,12,0,0,0,
Alfonzo Dixon IV,79312,ED,FORDHAM,11,11,0,,0,1,168,71.7,61.2,1.4,68.4,58.2,39.7,8,19,1,,26.1,12,0,7,0.0,0,5,10,0,10,618,607,0,1,581,25,0,11,289,319,1,17,23,0,32,0,0,0,
Josiah Suani,79314,DI,UC DAVIS,12,4,0,,0,0,322,56.4,62.7,37.4,58.6,69.9,56.3,1,4,0,,15.0,3,0,2,0.0,0,1,3,0,0,351,348,113,235,0,0,0,3,196,155,0,10,13,0,6,0,0,0,
Kenyonte Davis,79322,DI,TENN MARTN,13,0,0,,0,1,310,60.0,65.2,82.5,73.4,57.6,29.9,0,5,0,,25.0,2,0,0,0.0,0,2,0,0,0,133,133,106,20,0,7,0,0,59,74,0,6,6,0,7,0,0,0,
Eric Weaver,79332,DI,VA MILT IN,11,13,1,,0,2,336,64.1,64.2,59.8,59.0,65.7,51.7,3,6,0,,12.2,5,0,2,0.0,0,2,1,0,2,696,695,201,412,31,51,0,1,310,384,0,18,23,0,11,0,0,0,
Desmond Scott,79339,DI,KENNESAW,12,6,1,,0,0,200,63.3,63.2,0.0,61.8,74.2,55.8,0,12,0,,18.2,4,0,7,0.0,0,1,1,0,1,395,394,157,234,0,3,0,1,253,141,0,8,12,0,13,0,0,0,
Ryan Lopez,79347,DI,STNY BROOK,10,1,0,,0,0,303,60.5,72.0,79.9,61.6,75.8,64.3,2,3,0,,9.1,1,0,0,0.0,0,0,0,0,0,150,150,5,130,3,12,0,0,89,61,0,8,9,0,5,0,0,0,
Kwame Sutton,79348,ED,AUSTINPEAY,3,1,0,,0,0,116,,59.4,78.5,53.5,65.9,48.7,1,2,0,,25.0,1,0,0,0.0,0,0,0,0,0,86,86,0,5,37,44,0,0,50,36,0,1,2,0,3,0,0,0,
Doug Schiess,79349,DI,WEBER ST,11,4,0,,0,0,342,62.5,73.9,47.4,64.5,76.7,73.1,1,6,0,,10.0,2,0,1,0.0,0,2,0,0,0,226,226,37,169,1,19,0,0,116,110,0,12,14,0,9,0,0,0,
Warren Dabney,79351,DI,VA MILT IN,11,17,0,,0,0,336,63.5,76.0,86.4,67.0,76.3,75.4,4,16,0,,6.0,3,0,0,0.0,0,1,2,0,2,731,729,0,326,218,185,0,2,319,410,0,23,30,0,21,0,0,0,
Garrett Zobel,79355,ED,VILLANOVA,13,14,0,,0,0,334,67.9,67.3,49.9,49.9,75.8,63.8,2,9,0,,12.5,5,0,2,0.0,0,1,0,0,0,598,597,1,114,53,429,0,1,273,325,0,18,21,0,12,0,0,0,
Brendan Webb,79356,ED,S DAKOTA,12,2,0,,0,0,291,62.2,69.5,64.4,64.6,70.4,43.0,7,14,0,,27.6,8,0,1,0.0,0,3,1,0,0,396,395,0,30,274,91,0,1,220,176,0,19,19,0,24,0,0,0,
Logan Jessup,79357,ED,CENT ARK,11,18,1,85.7,0,1,132,75.8,70.3,75.4,59.3,73.8,70.6,4,24,0,16,8.5,5,1,1,98.2,6,5,4,5,25,661,639,2,8,590,39,0,22,366,270,13,31,36,7,33,0,53,42,8.8
Carrington Jones,79359,DI,DELWARE ST,10,5,0,,0,0,152,60.0,56.0,44.3,55.0,58.8,42.7,0,5,0,,23.5,4,0,1,0.0,0,2,0,0,0,232,231,16,46,28,141,0,1,112,120,0,8,8,0,7,0,0,0,
James Ubaike,79360,DI,E ILLINOIS,7,4,0,,0,0,158,,70.0,80.7,61.0,71.5,57.6,2,5,0,,18.8,3,0,0,0.0,0,0,0,0,0,178,178,7,149,1,21,0,0,69,109,0,7,9,0,7,0,0,0,
Gavin Watson,79362,DI,FORDHAM,9,3,0,100.0,0,0,168,56.4,60.1,80.6,59.3,63.2,76.5,0,3,0,37,0.0,0,0,0,118.8,1,1,1,0,1,168,167,14,147,0,6,0,1,90,77,0,2,3,1,4,0,37,39,37.0
Mike Wilcox,79364,ED,JAMES MAD,5,1,1,,0,0,197,60.0,68.4,75.2,68.7,63.7,71.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,22,22,0,0,19,3,0,0,8,13,0,0,0,0,1,0,0,0,
Robert Square III,79373,DI,SOUTHERN U,10,6,0,,0,0,297,61.2,74.6,81.0,67.4,72.9,31.5,2,7,0,,28.6,4,0,0,0.0,0,0,0,0,0,226,226,1,156,3,66,0,0,106,120,0,4,4,0,9,0,0,0,
Cade Peacock,79374,ED,UC DAVIS,10,1,0,,0,0,322,62.2,64.8,81.3,58.0,68.5,75.7,0,3,0,,0.0,0,0,0,0.0,0,1,3,0,4,66,62,0,0,62,0,0,4,34,28,1,1,0,0,4,0,0,0,
Jalen McGhee,79377,DI,ALAB A&M,9,0,0,,0,0,104,,62.7,19.3,57.0,70.1,76.2,0,2,0,,0.0,0,0,1,0.0,0,0,0,0,0,103,103,2,101,0,0,0,0,60,43,0,4,6,0,2,0,0,0,
Talon Gamble,79379,DI,ALCORN ST,4,2,0,,0,0,107,60.9,62.2,81.4,54.5,63.2,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,91,91,33,58,0,0,0,0,53,38,0,0,1,0,0,0,0,0,
Arian Bhat,79382,DI,MO STATE,2,0,0,,0,0,230,,52.0,72.5,55.6,55.8,69.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,0,16,0,0,0,0,14,2,0,1,1,0,0,0,0,0,
Josh Jackson,79385,DI,INCAR WORD,1,1,0,,0,0,189,,71.4,73.5,65.6,68.6,69.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,3,15,0,0,0,0,5,13,0,0,0,0,1,0,0,0,
Quent Titre,79386,DI,ABILENE CH,10,3,0,,0,0,100,60.0,63.1,59.2,64.8,61.0,30.0,3,2,0,,23.1,6,0,1,0.0,0,2,0,0,0,329,329,135,192,0,2,0,0,158,171,0,14,17,0,7,0,0,0,
Ryan Van Marel,79389,DI,S DAK ST,15,2,0,,0,1,292,64.8,73.3,81.0,57.9,77.1,78.6,0,3,0,,7.7,1,0,0,0.0,0,1,0,0,0,188,188,8,168,1,11,0,0,105,83,0,7,10,0,4,0,0,0,
Caleb Sanders,79394,DI,S DAK ST,15,8,0,,0,0,292,63.3,90.6,84.9,89.4,85.4,53.0,7,33,0,,18.8,6,0,0,0.0,0,7,1,0,1,546,545,30,473,12,30,0,1,337,208,0,20,18,0,47,0,0,0,
Braden Gilby,79404,LB,FURMAN,9,14,1,64.0,0,1,170,73.5,66.5,0.0,82.6,57.9,59.0,7,4,0,85,15.5,9,3,5,104.8,16,0,356,0,196,401,14,0,0,14,0,1,387,43,162,29,18,35,25,11,1,216,127,13.5
Joshua James,79455,LB,ABILENE CH,2,0,0,,0,0,100,61.4,62.3,72.2,,61.2,,0,0,0,,,0,0,0,0.0,0,0,15,0,5,16,0,0,0,0,0,1,16,0,11,0,0,0,0,0,0,0,0,
Gerald Bowie III,79460,LB,INCAR WORD,2,0,0,,0,0,189,62.6,59.2,77.4,66.7,53.5,24.5,0,1,0,,50.0,1,0,0,0.0,0,0,13,0,6,39,19,0,0,15,4,0,20,6,27,7,1,1,0,1,0,0,0,
Jordan Lewis,79469,ED,SOUTHERN U,9,6,0,100.0,0,0,297,50.2,65.4,18.3,74.1,63.2,45.1,7,8,0,8,22.6,7,0,3,100.0,1,4,4,0,13,333,325,0,9,290,26,0,8,162,158,4,17,18,1,19,0,8,0,8.0
Jaylyn Stover,79471,ED,STNY BROOK,11,0,0,80.0,0,1,303,67.1,59.7,24.8,60.7,58.4,42.0,1,8,0,8,27.3,3,0,2,80.0,4,3,7,0,27,280,273,0,22,241,10,0,7,130,123,0,9,8,5,12,0,16,-4,4.0
Carter Johnson,79473,ED,VA MILT IN,5,1,0,100.0,0,0,336,70.4,58.7,79.4,53.6,54.7,30.0,0,0,0,6,33.3,3,1,0,91.7,1,0,43,0,14,99,51,0,0,51,0,0,48,29,56,5,4,5,1,0,0,6,2,6.0
Richard Calloway,79482,LB,ALAB A&M,9,4,0,70.0,0,0,104,57.8,53.6,79.5,52.6,50.7,67.0,0,1,0,47,10.0,2,0,0,145.8,7,0,159,0,101,203,14,0,0,14,0,0,189,15,87,30,7,14,10,1,1,126,75,18.0
Julian Monell,79487,ED,NC A&T,1,0,0,,0,0,246,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Naseme Colvin,79489,S,WEBER ST,6,1,0,100.0,0,0,342,52.2,62.9,75.1,,75.2,82.5,0,0,0,18,0.0,0,0,0,118.8,1,0,15,2,22,43,4,0,0,4,0,9,39,0,21,12,4,6,1,0,0,18,8,18.0
Dakota Smith,79491,LB,S DAKOTA,3,2,0,100.0,0,0,291,67.7,72.0,76.4,,74.2,82.3,0,0,0,14,0.0,0,0,0,102.5,5,0,25,0,31,39,0,0,0,0,0,0,39,0,8,14,1,5,5,0,0,43,38,8.6
Darwin Frett,79499,LB,ELON,10,4,0,66.7,0,0,162,67.7,70.5,24.5,60.1,74.4,71.1,0,0,0,8,7.7,1,0,1,75.7,2,0,38,0,39,146,96,0,0,96,0,0,50,28,79,12,8,8,3,0,0,13,3,6.5
Chris Campbell,79500,LB,STNY BROOK,11,1,0,75.0,0,0,303,48.8,46.9,74.0,57.2,49.7,26.2,0,0,0,20,50.0,3,1,0,114.6,3,0,65,0,23,66,0,0,0,0,0,0,66,3,40,1,2,2,4,0,0,48,14,16.0
Mateo Jackson,79503,LB,JAMES MAD,9,4,0,100.0,0,0,197,61.7,63.8,76.0,73.6,60.2,52.6,0,1,0,22,17.4,4,0,0,118.8,2,0,98,0,47,116,8,0,0,8,0,2,108,10,59,8,11,15,2,1,0,41,16,20.5
Zac Spencer,79507,LB,FORDHAM,2,2,0,0.0,0,0,168,74.7,82.7,72.3,78.6,70.2,80.9,0,0,0,,0.0,0,1,0,39.6,0,2,31,0,16,35,1,0,0,1,0,0,34,1,18,3,2,2,2,2,0,0,0,
Chance Bates,79513,LB,KENNESAW,13,8,0,74.1,0,1,200,61.9,60.9,52.1,55.4,61.6,62.7,2,4,1,33,13.8,8,1,1,93.3,20,0,526,0,325,586,24,0,0,24,0,4,562,28,233,32,27,42,27,6,1,211,143,10.6
Owen Thomas,79515,LB,VILLANOVA,7,5,0,80.0,0,0,334,74.0,68.3,81.8,64.9,60.3,79.0,2,2,1,18,4.3,1,0,0,54.6,4,0,104,0,61,169,62,0,0,62,0,0,107,24,84,3,9,17,5,4,0,33,53,8.3
Ryan Greenhagen,79516,LB,FORDHAM,5,21,1,85.0,0,0,168,54.1,66.1,33.4,77.9,70.8,79.4,0,3,1,15,9.9,9,2,1,75.6,17,4,344,0,165,363,8,0,0,8,0,0,355,20,178,11,34,61,20,7,0,143,61,8.4
Nick Eaton,79517,ED,UC DAVIS,12,11,1,60.0,0,0,322,74.9,71.8,76.6,66.6,69.9,65.6,7,18,0,20,13.6,6,1,1,79.6,3,3,15,0,27,613,596,0,0,596,0,0,17,300,286,2,20,27,5,28,0,33,22,11.0
Jaden Vazquez,79519,LB,FORDHAM,4,1,0,66.7,0,0,168,65.9,68.1,75.0,,67.1,57.1,0,0,0,7,18.2,2,0,0,72.9,2,0,71,0,33,76,2,0,0,2,0,0,74,0,43,3,5,8,3,0,0,11,4,5.5
Mike Mason,79521,LB,SE LA,13,8,0,66.7,1,2,294,70.9,66.7,23.5,68.5,61.7,60.6,5,5,0,46,16.1,9,0,2,105.1,14,1,306,1,232,501,95,0,0,95,0,1,406,64,205,97,22,39,21,11,1,159,116,11.4
Brandon Lopes,79526,LB,AUSTINPEAY,6,4,0,100.0,0,0,116,61.9,55.1,74.7,60.1,48.8,83.2,0,2,0,12,0.0,0,0,0,108.3,3,0,84,0,32,85,1,0,0,1,0,0,84,13,40,0,2,6,3,2,0,30,34,10.0
Kareem Taylor,79529,LB,W CAROLINA,11,27,0,88.9,0,2,344,48.9,61.9,85.6,92.7,58.2,68.9,2,7,0,35,13.0,15,1,0,150.5,24,2,584,0,249,667,21,0,0,21,0,2,646,40,378,60,41,73,27,11,3,303,284,12.6
Chris Williams,79530,LB,NC A&T,2,0,0,,0,0,246,60.4,62.2,68.9,59.9,61.8,,0,0,0,,,0,0,0,0.0,0,0,6,0,2,6,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,
Jeblonski Green,79532,ED,SCAR STATE,9,6,4,50.0,0,1,290,70.7,87.2,69.2,75.4,90.4,58.3,4,16,1,13,14.9,7,0,1,31.3,1,5,2,0,21,430,427,0,18,402,7,0,3,241,168,0,36,34,2,25,0,13,9,13.0
Isaiah Henry,79535,LB,PORTLAND,2,0,0,66.7,0,0,269,50.5,47.1,72.6,59.4,50.4,54.0,0,0,0,34,16.7,1,0,0,109.7,2,0,33,0,14,35,0,0,0,0,0,0,35,1,20,1,3,5,3,0,0,43,34,21.5
DeJaun Cooper,79541,ED,S DAKOTA,12,2,1,100.0,0,1,291,61.7,59.2,85.5,59.3,55.9,62.2,0,7,0,8,18.8,3,0,0,97.9,2,3,42,2,19,183,132,0,0,132,0,0,51,98,66,6,11,11,2,10,0,15,16,7.5
BJ Davis,79542,LB,SCAR STATE,12,18,1,66.7,0,5,290,60.6,59.8,0.0,72.6,62.5,52.4,3,7,0,35,17.8,19,4,8,99.8,28,2,603,2,385,757,70,0,0,70,0,2,687,61,311,78,37,70,42,12,2,265,225,9.5
Devonte Chandler,79544,LB,ELON,10,19,0,90.9,0,0,162,60.6,61.1,86.5,65.4,57.4,50.9,5,14,0,26,18.8,15,0,0,149.1,10,5,586,0,253,604,4,0,0,4,0,0,600,78,273,14,39,46,11,24,2,113,70,11.3
Ben Joseph,79547,ED,MONMOUTH,7,0,0,,0,0,231,61.2,53.5,0.0,50.9,69.5,28.9,0,1,0,,33.3,1,0,2,0.0,0,0,0,0,5,89,88,0,1,84,3,0,1,52,32,0,2,2,0,1,0,0,0,
Kennen Tate,79549,LB,SOUTHERN U,10,8,0,100.0,0,1,297,58.3,69.7,83.1,64.0,73.6,62.3,0,0,0,15,13.5,5,0,0,89.6,4,1,170,0,67,198,22,0,0,21,1,0,176,11,120,6,13,24,4,1,0,22,-1,5.5
Zamon Robinson,79560,ED,MONMOUTH,6,0,0,,0,1,231,72.4,63.4,83.7,63.9,53.4,61.0,0,5,0,,40.0,2,0,0,0.0,0,2,0,0,6,116,115,3,4,106,2,1,1,72,38,0,4,3,0,7,0,0,0,
Tre Thomas,79564,LB,S DAKOTA,11,3,0,77.4,0,0,291,79.8,80.7,85.5,82.0,65.5,75.6,2,7,1,14,9.7,3,3,1,69.6,24,2,82,3,182,329,19,0,0,19,0,2,310,38,109,223,13,25,31,11,0,122,152,5.1
Antquan Kinsey,79565,LB,DELWARE ST,10,14,0,55.6,0,1,152,60.5,55.2,28.0,69.9,51.0,37.2,2,6,0,26,24.4,11,1,1,90.0,5,1,324,0,140,331,4,0,0,4,0,0,327,17,174,3,12,20,9,9,0,90,73,18.0
Shayne Manson,79567,ED,CENT CT ST,9,4,0,,0,1,133,63.3,70.5,80.6,75.4,50.7,38.2,0,6,0,,28.6,2,0,0,0.0,0,2,0,0,0,119,119,0,8,89,22,0,0,81,38,0,3,1,0,8,0,0,0,
Brock Mogensen,79578,LB,S DAKOTA,12,26,0,75.8,0,1,291,59.1,70.2,12.4,61.9,82.0,70.9,0,8,0,22,11.0,10,1,3,109.7,25,1,541,1,365,753,77,0,0,77,0,2,676,52,336,132,35,55,33,9,1,272,203,10.9
Jamir Malone,79580,LB,ELON,10,15,0,86.7,0,0,162,50.0,56.7,38.7,63.4,62.5,55.5,0,3,0,33,17.2,10,0,1,147.9,13,1,323,0,162,388,31,0,0,31,0,0,357,15,211,34,22,33,15,4,2,150,76,11.5
Foday Jalloh,79587,LB,CENT CT ST,5,0,0,50.0,0,0,133,52.9,55.1,88.5,54.8,61.5,49.6,0,1,0,30,23.1,3,0,2,74.0,4,0,20,1,88,172,37,0,0,37,0,0,135,15,69,113,3,10,8,1,0,58,21,14.5
Tyler Smith,79591,LB,CENT CT ST,10,9,0,55.6,0,0,133,52.4,62.4,1.8,77.4,67.7,77.5,2,4,0,53,7.5,3,1,4,140.0,5,0,408,0,204,428,7,0,0,7,0,2,421,44,180,9,11,28,9,6,2,124,94,24.8
Marlon Brown Jr.,79592,LB,CENT CT ST,6,6,0,78.6,0,1,133,63.5,66.9,81.2,57.7,74.9,69.2,0,0,0,83,10.5,2,0,0,142.6,11,0,23,2,68,117,9,0,0,9,0,5,108,3,46,78,5,11,14,0,1,185,144,16.8
Olivier Muembi,79593,LB,DELWARE ST,2,0,0,,0,0,152,63.9,43.0,0.0,59.2,43.6,75.8,0,0,0,,0.0,0,0,1,0.0,0,0,22,0,10,23,1,0,0,1,0,0,22,1,12,0,1,2,0,0,0,0,0,
Brooks Parker,79594,LB,DELWARE ST,11,11,0,40.0,0,0,152,81.7,69.9,64.1,60.7,63.7,66.4,2,6,0,13,14.0,6,1,1,48.3,4,2,77,0,108,414,300,0,0,300,0,0,114,83,223,36,17,26,10,10,0,31,18,7.8
Isaiah Paul,79595,LB,INCAR WORD,13,9,1,72.7,0,1,189,59.1,61.1,28.2,67.9,61.4,43.8,1,12,0,20,22.4,15,2,2,87.8,24,1,419,3,269,629,74,0,0,74,0,3,555,88,272,130,29,43,33,14,0,199,129,8.3
Erik Massey,79599,ED,MONMOUTH,9,3,0,100.0,0,0,231,79.9,57.6,89.8,56.0,51.4,40.2,1,10,0,10,26.9,7,0,0,89.6,2,2,7,0,21,497,488,0,0,478,10,0,9,269,207,1,14,16,2,13,0,11,6,5.5
Levi O'Connell,79602,LB,PORTLAND,1,0,0,,0,0,269,,60.0,68.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,
Kinser Madison,79606,LB,S DAK ST,9,2,0,0.0,0,0,292,63.1,52.9,76.2,50.8,45.5,45.1,0,1,0,,33.3,3,0,0,39.6,0,1,51,1,33,64,5,0,0,5,0,0,59,3,28,7,3,4,1,2,0,0,0,
Arlen Williams,79607,ED,SE LA,9,1,0,100.0,0,0,294,50.2,67.4,47.9,68.9,68.5,49.3,2,11,0,10,20.0,2,0,1,108.3,1,1,0,0,1,206,204,0,10,181,13,0,2,152,53,0,4,7,1,14,0,10,14,10.0
Qwahsin Townsel,79608,LB,VILLANOVA,13,9,0,100.0,0,0,334,60.0,70.0,59.6,67.5,74.2,65.9,2,5,0,44,11.5,7,0,2,107.3,16,1,362,0,192,551,157,0,0,157,0,0,394,59,300,31,29,45,16,8,0,156,121,9.8
Ethan Caselberry,79609,S,VA MILT IN,11,15,0,54.0,0,2,336,71.3,76.6,55.9,62.6,82.2,75.3,0,0,0,64,11.1,8,7,1,97.1,27,0,319,3,329,759,22,0,0,22,0,148,737,6,424,267,19,49,50,0,3,360,206,13.3
Kelechi Anyalebechi,79610,LB,INCAR WORD,13,34,2,66.7,0,4,189,90.2,84.1,15.6,83.0,71.4,90.2,6,15,2,45,7.2,10,3,4,58.9,20,7,807,0,420,915,47,0,0,47,0,5,868,82,413,56,49,95,30,28,0,209,141,10.5
Kyle Moore,79612,LB,NWSTATE,11,8,0,81.8,0,1,257,61.9,69.3,58.2,62.4,79.1,74.1,0,4,0,30,11.8,6,1,1,128.8,18,3,283,16,224,536,159,0,0,159,0,0,377,63,249,78,24,37,22,7,2,168,118,9.3
Nathalohn Nanai,79637,ED,NWSTATE,8,5,0,,1,0,257,,71.7,49.5,61.5,78.6,70.4,4,7,0,,7.7,1,0,1,0.0,0,1,0,0,0,256,256,0,44,90,122,0,0,141,115,0,5,7,0,12,0,0,0,
Cameron Coleman,79639,DI,FURMAN,11,11,2,,0,0,170,67.8,73.6,63.1,57.1,78.9,39.6,0,3,0,,20.0,8,0,1,0.0,0,0,0,0,0,364,363,194,169,0,0,0,1,164,200,0,16,21,0,3,0,0,0,
Joey McNeely,79641,DI,MCNEESE,7,2,1,,0,0,217,48.9,52.5,54.9,56.0,54.1,26.6,1,2,0,,38.5,5,0,1,0.0,0,2,1,0,4,302,301,23,271,0,7,0,1,180,118,0,6,6,0,5,0,0,0,
Peyton Randolph,79677,DI,ELON,2,0,0,,0,0,162,,57.4,71.5,57.1,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,5,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
